,0_names,0_logfoldchanges,0_scores,0_pvals,1_names,1_logfoldchanges,1_scores,1_pvals,2_names,2_logfoldchanges,2_scores,2_pvals,3_names,3_logfoldchanges,3_scores,3_pvals,4_names,4_logfoldchanges,4_scores,4_pvals,5_names,5_logfoldchanges,5_scores,5_pvals,6_names,6_logfoldchanges,6_scores,6_pvals,7_names,7_logfoldchanges,7_scores,7_pvals,8_names,8_logfoldchanges,8_scores,8_pvals,9_names,9_logfoldchanges,9_scores,9_pvals,10_names,10_logfoldchanges,10_scores,10_pvals,11_names,11_logfoldchanges,11_scores,11_pvals,12_names,12_logfoldchanges,12_scores,12_pvals,13_names,13_logfoldchanges,13_scores,13_pvals,14_names,14_logfoldchanges,14_scores,14_pvals,15_names,15_logfoldchanges,15_scores,15_pvals,16_names,16_logfoldchanges,16_scores,16_pvals,17_names,17_logfoldchanges,17_scores,17_pvals
6176,PHOSPHO2,-0.019917369,-0.044221513,0.964730826630616,NKD1,-0.08992112,-0.09766302,0.9222093450918395,ERVMER34-1,1.0682629,0.50143886,0.6161481973676727,PRKAB1,0.20839839,0.53442645,0.593144317631804,SETD4,-0.63948953,-1.1717012,0.24157163030722947,MYBBP1A,-1.1640357,-1.647657,0.09973658080632278,APBB2,0.8967614,1.946224,0.052041727129819915,SLC35E3,0.36894426,1.1329273,0.2577504476005725,LSM8,0.13340932,0.644471,0.5196053547500514,LINC01215,-0.3101862,-0.23530632,0.8140878860720357,ABCA2,0.30537638,0.37788132,0.7057297842376246,TRAF3IP2,0.87576455,1.1053616,0.2698050428135138,TMEM14C,-0.32672802,-0.97077686,0.33256061485637667,PTPDC1,1.0955718,0.70439184,0.48204189973137745,VLDLR-AS1,-17.858921,-1.6122715,0.10693296037636897,MUS81,0.73865163,0.73467976,0.46417735049079684,MKNK2,-0.42809743,-0.5671438,0.5725689585324314,RP11-207C16.4,-18.769789,-1.5618773,0.11834671374837737
6177,UNC45B,-0.07227572,-0.045059692,0.9640624669054655,TRAV5,-0.14286216,-0.09793582,0.9219934194336773,SCFD2,0.31055412,0.5012243,0.61629993820006,RP11-388M20.1,0.68226683,0.53402954,0.5934325194798697,COQ2,-0.9234437,-1.1725304,0.24121599473356475,SMTNL2,-18.44856,-1.6477342,0.09943910914256757,RP11-2B6.2,2.599736,1.9462222,0.05206966247654529,PPIH,0.3604596,1.1325115,0.25793192463500036,STARD9,0.45627183,0.6444508,0.5196231325925297,LGALS8,-0.09258838,-0.23579495,0.8137057197177179,LCMT2,0.69078445,0.37735575,0.7061239277317776,HDAC11,1.2813036,1.1052523,0.2698677088668807,INTS7,-0.99986345,-0.9707857,0.33251488662170925,BMI1,0.3795814,0.7035664,0.4825495071753741,RP11-505K9.4,-19.317055,-1.6129584,0.10678364482992717,CRCP,0.45265675,0.7346175,0.4641998892278539,TRAPPC3,-0.3864724,-0.5671885,0.5725438910183374,MIR3179-3,-18.378702,-1.5620955,0.11829529251263529
6178,ZNF613,-0.035950877,-0.04505974,0.9640626846401277,SNX14,-0.02335491,-0.09862508,0.9214457657930687,CAMTA2,0.22034873,0.5008749,0.6165455560462201,DIEXF,0.25223458,0.53381026,0.5935801582037322,GPSM2,-0.79732025,-1.1728016,0.24112798105830796,RDH8,-19.08438,-1.6479236,0.09940023464920934,SPDYC,3.8726904,1.9455171,0.05215437470166397,NGRN,0.9070057,1.1319005,0.2582165337828003,CCDC173,0.9768207,0.64443946,0.5196387346260242,POLR1C,-0.097126275,-0.23582678,0.8136764251316514,FAM149B1,0.4956422,0.37701914,0.7063681814062058,IGF2BP2,0.7178915,1.104762,0.2700480992849066,HINT3,-0.7924262,-0.97113603,0.33237331660356034,INPP5J,1.781071,0.70355386,0.4825655297758886,HUWE1,-0.66829485,-1.613252,0.10833120823873611,HOXC4,1.93085,0.73454887,0.46426188339145424,BCL2L13,-0.6619071,-0.56759834,0.572253960148527,TRIML2,-19.324533,-1.5621483,0.11828285399445157
6179,NAALADL1,-0.011415735,-0.04520417,0.9639475210366124,RP11-227G15.10,-0.14363281,-0.09881923,0.921292186511153,RAB15,0.46260843,0.5006518,0.6167036813672822,RFPL1S,1.1846471,0.5337669,0.5936087870224201,RP11-142C4.6,-18.640818,-1.1732476,0.24072520161868255,RP11-343H19.1,-18.673712,-1.6482683,0.09932949102560118,LDAH,1.1300423,1.9454188,0.052139524325133954,CRYGS,1.7197287,1.1317252,0.25829453984615836,PEX1,0.37376216,0.64434457,0.5196881267455995,SGPP1,-0.1140741,-0.23613395,0.81343629563459,PFDN2,0.08121708,0.37671953,0.7065881632050743,TSKU,0.6768152,1.1042824,0.2702549162266989,PLEKHA1,-0.46454355,-0.972335,0.3317741367131121,SUGP1,0.6664461,0.70348024,0.48261845395616304,SORBS3,-1.1095512,-1.6134956,0.10829073206371624,CTU2,0.7105681,0.7342644,0.46442866681907446,CHMP7,-0.6623529,-0.5678868,0.5720566186645638,CTD-2639E6.9,-19.194654,-1.5621649,0.11827895727072847
6180,RP11-339B21.13,-0.071011506,-0.0453842,0.9638040992391329,MRPS23,-0.02025259,-0.09888263,0.9212415452448657,PDIA5,0.19863941,0.5004908,0.6168168490900644,RP11-661A12.4,1.187303,0.533588,0.5937318507350472,COL6A3,-0.8065218,-1.1737465,0.24073347849854085,HBE1,-18.33216,-1.6485009,0.0992818035601829,TRHDE,3.4019754,1.945374,0.052169028194249206,SLC52A3,1.0764023,1.13138,0.25841411994071833,C11orf45,1.5129421,0.6440162,0.5199142939154864,FAM117B,-0.2787277,-0.23633774,0.81328567262144,LAMA5,0.22374879,0.37647766,0.706769183640782,APCDD1,1.1356007,1.1040714,0.2703579501502389,KDM4A,-0.99961054,-0.97261685,0.3316290062148748,C11orf98,1.221255,0.7031393,0.4828322160651022,RP5-864K19.6,-18.750303,-1.6136309,0.10663759937078023,CDKAL1,0.6926082,0.73426026,0.46442335253013356,DYNC1I2,-0.32460105,-0.5682357,0.5718326845409463,LINC01607,-18.087212,-1.5623866,0.11822675203682473
6181,GLIDR,-0.033500873,-0.04538987,0.9637994076511984,IFIT5,-0.03801931,-0.10094809,0.919601717925838,AIMP2,0.14786227,0.5003639,0.61690472841708,RP11-46H11.12,0.7042489,0.53332573,0.5939249232260183,NDUFS1,-0.3695911,-1.1741033,0.24061524178709243,RP11-366H4.3,-18.903416,-1.6485217,0.09927756249785906,SUMO3,0.32935187,1.945124,0.052151659230696715,IRAK1BP1,0.96489847,1.1307842,0.2586534290952141,CAHM,1.5365503,0.643193,0.520434041875772,RABAC1,-0.035635028,-0.23635569,0.8132684639636015,C1QTNF6,0.32303593,0.37638482,0.7068320042002422,RP11-260M2.1,1.5041192,1.1039771,0.2704007988776706,AFG3L2,-0.8103776,-0.9728414,0.33152420892166934,DGKG,1.7649088,0.70310223,0.48286446301882757,CTD-2373H9.5,-18.5102,-1.6139023,0.10657870050157074,C14orf169,1.1786265,0.7341428,0.46451105105030516,NEDD1,-0.6635843,-0.5693256,0.5710815490752554,MRPS25,-1.4047922,-1.5625532,0.12499706482079682
6182,EIF3I,-0.0042741834,-0.045987837,0.9633229359973439,SCYL3,-0.04291711,-0.10118029,0.9194178377953696,ALDH9A1,0.10487439,0.5003623,0.6169058435357199,EMILIN1,0.70818865,0.53326946,0.59396188264048,ZNF665,-1.1677896,-1.1743004,0.24052247701337495,RP11-835E18.5,-17.54201,-1.648642,0.09925289066626032,SIX4,3.6685944,1.945112,0.052205260864672885,RP5-1182A14.5,2.43966,1.1301532,0.2589602412997521,ATP6AP1L,0.88903135,0.64316523,0.52046610918637,JHDM1D-AS1,-0.15167569,-0.23664181,0.8130314007267783,MED14,0.23632194,0.37624413,0.7069413811949715,C5orf28,0.6988217,1.1036721,0.27053075238574986,IL2RA,-0.59132063,-0.97314435,0.3313356490363467,SUMF1,0.51639676,0.7030375,0.48288103926319015,SREK1,-0.54527557,-1.6142315,0.10816727883850401,SLC35E2B,0.5678914,0.73412555,0.4645040608611637,ZDHHC5,-0.6623695,-0.57032096,0.5703908783200846,DLX4,-19.267689,-1.5625707,0.11818340935268781
6183,TEKT4,-0.029897492,-0.046505615,0.9629105467876382,AMIGO1,-0.1478716,-0.10140252,0.9192413891083063,IGLV3-10,1.0388292,0.50018144,0.6170388582874992,ZNF7,0.19126393,0.533076,0.5940883386728285,SGK494,-0.51740676,-1.1743957,0.2404836873061487,FAM43B,-18.109545,-1.6487734,0.09922594434188395,PIGQ,1.3610811,1.944346,0.05227952152804776,RP11-196G11.6,1.3128594,1.1300668,0.25897680756632946,ZNF226,0.25037256,0.64315873,0.5204527793635411,SMG5,-0.12347712,-0.23671179,0.8129899667831895,POMGNT2,0.346898,0.37575552,0.7073043919097783,BLMH,0.59285104,1.1036681,0.2705247999621083,MNT,-1.0000249,-0.9732609,0.3313109405778052,IHH,1.7729796,0.7029307,0.4829579759670772,CAPSL,-19.37437,-1.6142538,0.10650248457583288,ANXA1,0.20909984,0.73396856,0.46459621959110076,NDRG1,-0.34863225,-0.57093215,0.5700097283979456,RPA3,-1.1950203,-1.5630025,0.12497517341424488
6184,ZNF813,-0.03402801,-0.047754854,0.9619149026246888,RP11-218M22.1,-0.07196963,-0.101990625,0.9187742376412213,ZNF772,0.61135244,0.4999087,0.6172310458334938,ERGIC1,0.11424717,0.5322854,0.5946307022583461,C5orf22,-0.7921007,-1.1750655,0.24022486220327668,IRG1,-18.579256,-1.6490041,0.09917866971409692,C1orf233,2.7767322,1.9438375,0.052353624923057916,SPR,0.9972443,1.1300341,0.2589936039734887,AC023590.1,0.49619249,0.64310783,0.5204938286790078,KCNMB2-AS1,-0.31406197,-0.23684315,0.8128918706892706,ZBTB33,0.27539366,0.3755,0.7074941330882053,BTRC,1.0293533,1.1036631,0.27054176016136205,TRMT13,-0.56649876,-0.9735216,0.331179028807177,ZCCHC11,0.27975,0.70289594,0.48297492213555343,REST,-0.79621035,-1.6142777,0.10810917957333183,TMEM184C,0.69647133,0.733586,0.4648337478256417,ARAF,-0.5157527,-0.57169974,0.5694865853965396,HTR7,-18.599075,-1.5632015,0.11803500823319801
6185,LCMT1-AS1,-0.056025747,-0.048066303,0.9616663309369086,RGPD8,-0.15211402,-0.1024137,0.9184380888859593,MAMLD1,0.4092011,0.49889496,0.6179360398492828,RP11-867G23.4,1.1370242,0.53217846,0.5947185089467485,CENPT,-0.39357734,-1.1752968,0.24013205483483116,MARC2,-1.1590605,-1.6496031,0.09934807972706755,TMPRSS5,7.014077,1.942237,0.05255780353066743,RP11-347C12.10,1.6673496,1.129944,0.25904974932441555,TMEM168,0.3631464,0.6429562,0.5205863577189341,NDRG2,-0.06753231,-0.23710154,0.8126897931330673,HPS6,0.68710726,0.37530097,0.7076481400792629,RITA1,0.6384653,1.1036094,0.27055282992873203,ORMDL2,-0.37024248,-0.97392064,0.33099655578460585,JPX,0.33355403,0.7027799,0.4830447068672039,CTB-161C1.1,-17.937431,-1.6143072,0.10649092161064529,RAD54L2,0.7675044,0.7334025,0.4649588781123664,MRPS18C,-0.34291553,-0.57245445,0.568991005949235,CTD-2534I21.8,-18.34029,-1.5632975,0.11801244105825062
6186,EIF5AL1,-0.01680181,-0.048482295,0.9613352024482088,CNIH2,-0.11005658,-0.10283236,0.91810355834805,ZNF417,0.42856792,0.498276,0.6183768779913849,ZNF490,0.60382605,0.5314447,0.5952172548326755,PLEKHB2,-0.259639,-1.1755781,0.24002487391900545,COMP,-18.67917,-1.649679,0.09904048421584849,ADAMTSL4,1.4354242,1.9415929,0.05261854984898268,TRAF3IP1,0.85751945,1.1295549,0.25918266318800454,TFEB,0.43856952,0.64254016,0.5208572797609868,ARRDC2,-0.086981475,-0.23777786,0.812159467475276,WDR26,0.13067803,0.3749391,0.7079090692164753,CLK4,0.41743118,1.103568,0.2705722319026485,TUBGCP5,-1.0016237,-0.97417545,0.33084940133705937,MED12L,1.781319,0.7011567,0.4840444546917719,GALNT3,-1.1967236,-1.6144507,0.10793731686197201,APEX2,0.8346615,0.73332953,0.4650060268265726,GATA3,-0.51973486,-0.5736651,0.5681767914577811,RP11-614F17.2,-18.894281,-1.5635891,0.11794389849512374
6187,AZIN2,-0.039401077,-0.049092222,0.960849488849413,FBXL5,-0.019998437,-0.10294827,0.9180145400897763,RP4-533D7.4,1.0309137,0.49795592,0.6186064415181005,USP11,0.13286205,0.5312907,0.5953214201307817,GEMIN6,-0.45190406,-1.1759121,0.23989060420573216,GAGE12J,-18.324902,-1.6497542,0.09902510900245005,RP4-549L20.3,1.5342673,1.9414475,0.05263421481679908,TMCC1-AS1,2.34105,1.1294626,0.2592550979057468,SRRM2-AS1,1.4981232,0.64244026,0.5209408870188105,RP2,-0.111904666,-0.23853144,0.8115699407284601,CTD-2369P2.10,0.48255774,0.37483352,0.7079926020373327,HERC3,0.6484247,1.1035137,0.27059927862042604,PSMA1,-0.25217384,-0.9742364,0.3308424554786572,PDE3A,1.1931942,0.7011298,0.4840883343147571,FCMR,-0.93452275,-1.6149278,0.10799384128571395,SUGT1,0.3139916,0.73323447,0.4650346391542791,MZB1,-0.5176963,-0.5741239,0.5678445921832587,CTD-2001C12.1,-19.131233,-1.5636045,0.1179402916809518
6188,LINC01429,-0.08000564,-0.049636584,0.9604149245525013,FUZ,-0.042438943,-0.103254505,0.9177717685897403,B4GALT6,0.5976944,0.49694458,0.61931686998668,USP46,0.26236486,0.5312444,0.5953592036711376,NRIP2,-0.9146314,-1.1760491,0.2398278151154808,RP11-326A19.4,-17.717567,-1.6500148,0.09897178810149876,LINC00635,23.814121,1.9412204,0.05268141999510727,CH507-154B10.1,0.88167334,1.1293714,0.2592521035169473,AC002451.3,0.92665815,0.64238816,0.5209641629659375,BCAP31,-0.04192284,-0.23902065,0.81120306959258,ATP8B1,0.24487332,0.3748253,0.7079982151099128,DCUN1D1,0.39851448,1.1029589,0.27082187650425066,CSDE1,-0.24867105,-0.97462445,0.3306449453338142,ABCB10,0.9651488,0.7007788,0.4843043143431896,PURA,-0.88732886,-1.6149671,0.10801401407131654,HSP90B1,0.19084746,0.7332084,0.46505318997610146,CLEC7A,-0.6687833,-0.574407,0.5676636163754892,RP11-218F4.1,-18.427834,-1.5636153,0.1179377469859539
6189,RP11-299G20.2,-0.08358052,-0.050096173,0.9600483566545246,RP11-108L7.15,-0.11554353,-0.10367474,0.917437455260604,RP5-1021I20.1,1.0372406,0.49693313,0.6193250774755682,ZBTB2,0.27495104,0.5311003,0.5954571371712168,PDK3,-0.78211373,-1.1760681,0.23982250393656662,TNMD,-19.072392,-1.6502194,0.09892993962299725,OPA3,0.650319,1.9410132,0.05265651757950385,MOSPD1,0.641529,1.1287428,0.25953865407251986,SATB2,0.88925076,0.6422735,0.5210454252006101,KIF9,-0.1296354,-0.23917912,0.8110805014110881,ZFP36L1,0.06738014,0.37415722,0.7084918956767312,OGG1,0.6790875,1.1028906,0.27087478853207314,TMEM64,-0.79384065,-0.9749098,0.33049049203211167,ARHGDIA,0.19296755,0.7006794,0.48434897256485004,RTEL1-TNFRSF6B,-18.92057,-1.6151534,0.10630755989616861,RP11-307C12.12,1.9198644,0.73288053,0.4652786542908234,FAM46A,-0.43307072,-0.5755146,0.5669275425651117,CTD-3028N15.1,-18.770153,-1.5639218,0.11786574125152695
6190,CWC22,-0.010950077,-0.050400436,0.9598066150028294,ACR,-0.15679492,-0.10369355,0.9174217296732001,RP11-531F16.4,1.0439928,0.49629527,0.6197728118263647,RP11-712B9.2,0.48365682,0.53025347,0.5960404087785799,ZNF77,-1.1866851,-1.1762137,0.23973601371997041,PTPRT,-19.481934,-1.6503235,0.09890865612656026,PRR5,0.69092363,1.940839,0.05266811192623929,NUS1,0.48639524,1.1285232,0.2596206218006098,CNOT2,0.17107141,0.64119196,0.5217306124225793,ACTR1B,-0.08540619,-0.24042262,0.8101119398075993,NUP62,0.16770153,0.37394637,0.7086502521950131,TUBE1,0.5952206,1.1028883,0.2708693249741695,SACS,-1.0071347,-0.9758874,0.3299630062125048,CFD,0.55468714,0.7004309,0.4845088903672863,SLC39A5,-1.3265798,-1.6153274,0.10793387353973827,HSCB,0.4903064,0.7327709,0.46531802033370284,MAST4,-0.387108,-0.57583916,0.5667023474329688,CDKN2C,-1.394494,-1.563982,0.12458123417457695
6191,RNF144A,-0.03350314,-0.050785556,0.9594996854302522,NDFIP1,-0.015882948,-0.103887245,0.9172694082602524,VASP,0.087786965,0.4962438,0.6198068126754994,GABPB2,0.20402017,0.5295354,0.596541552638481,CTNNBIP1,-0.7981326,-1.1765574,0.2396215231363293,RP1-168L15.5,-19.168592,-1.6504129,0.09889037844496096,AC009506.1,1.8446085,1.9403942,0.052748135055897566,DCBLD2,0.7316024,1.1280886,0.25980156434481094,INTS5,0.52070045,0.64117324,0.5217482769843348,SNX24,-0.13457829,-0.2433326,0.8078613689535359,IL10RB,0.16465563,0.3737635,0.7087869575757872,C9orf69,0.74143773,1.1019888,0.2712515360000551,SPRYD7,-0.775919,-0.9762547,0.3298326132139896,YTHDF2,0.24014692,0.7001924,0.4846497276010019,CTD-2033A16.1,-19.117298,-1.6154848,0.10623583556840427,HYDIN,1.9190406,0.732672,0.46540837605707813,LRRC58,-0.6778659,-0.5764252,0.5663263931128525,OCLM,-19.151817,-1.5640897,0.11782631696152869
6192,AP1M1,-0.009926003,-0.05142916,0.9589871064314925,GPR153,-0.11990322,-0.10452806,0.9167610865034048,DNAJC5,0.18519174,0.49623162,0.6198138432597403,CTD-2341M24.1,0.36183703,0.52925026,0.5967363219821863,NECAP2,-0.24988694,-1.1765685,0.23963159230132589,RNFT1,-0.7429268,-1.6504337,0.09918793158154682,TCEAL4,0.3339621,1.9402137,0.05274931348890436,AMN1,0.6303637,1.1275946,0.260017428520603,EDA,0.8660041,0.6403966,0.5222620019793268,EFCAB2,-0.16755348,-0.24364983,0.8076193635291812,ELMSAN1,0.13031694,0.37368107,0.7088445372682927,DUS1L,0.49897113,1.1018317,0.2713275348096676,SNAPC5,-0.49063006,-0.97680867,0.32955291880732407,NCOR2,0.4208438,0.70018756,0.484657325264794,GSTM3,-0.987826,-1.6160682,0.10775190598190712,ZNF24,0.35547566,0.7325707,0.46544189618265897,SMC6,-0.509554,-0.5765734,0.5662075074627917,RP11-54O7.1,-19.009024,-1.564415,0.11774995032006472
6193,TMEM67,-0.015625816,-0.05213552,0.9584241747873203,CTC-425F1.4,-0.053255416,-0.10497932,0.9164021292832699,CCT5,0.0871437,0.49618414,0.619848912836239,GSK3B,0.1450739,0.52883816,0.5970189052748233,TONSL,-0.93955994,-1.1768177,0.23951168765412578,TRPC3,-17.56534,-1.6507641,0.09881861793005053,C19orf81,4.4662724,1.9401608,0.052805743878130175,ZNF777,2.6255133,1.1274996,0.260084557682327,PPIP5K2,0.27483672,0.6396593,0.5227293057564785,YARS,-0.08852414,-0.2439148,0.8074129087489085,KDM8,0.36797416,0.37317714,0.7092144703632559,PRRX2,4.837711,1.1009028,0.2717688991405952,DPM2,-0.48074844,-0.9772486,0.3293493308731414,ZDHHC20,0.3951154,0.69958866,0.48502533873525283,NFKBIB,-0.8149557,-1.616322,0.10770225200825859,RIPK1,0.8562869,0.7322424,0.46566278882707657,SLC38A10,-0.5102329,-0.5766575,0.5661527444370779,RP11-324O2.3,-18.870909,-1.5647209,0.11767819191957002
6194,CBX8,-0.02032231,-0.05242448,0.9581940931114541,H2BFS,-0.12323274,-0.10530932,0.9161404195312911,HEATR5B,0.22291778,0.49586925,0.6200711313785696,NUDT22,0.10422939,0.52862567,0.5971687645449126,PRKRIP1,-0.39056268,-1.177122,0.2394033244157555,TNPO2,-0.872354,-1.6509454,0.09907338860634553,PPP2R3B,1.7428675,1.9394175,0.05287937995244292,KTI12,0.5650706,1.1271749,0.2601923957039843,SNF8,0.16569105,0.63919467,0.5230290414349962,DPF3,-0.21614835,-0.24500717,0.806558848392505,NCOA2,0.15360449,0.37180758,0.7102378296426809,ZNF432,1.0697408,1.1004707,0.27192614089408806,NAPB,-0.7817618,-0.97732997,0.32925356090835045,DUS3L,0.73194313,0.69950336,0.48509374427961166,NELFB,-0.9065029,-1.6164775,0.10754100240612345,FBXW8,1.3265883,0.7320293,0.4657944800803252,TRAPPC1,-0.24170569,-0.57695234,0.5659651758441678,RP11-297B17.3,-18.279402,-1.5647978,0.11766014659503848
6195,TRAF2,-0.015432675,-0.052701958,0.9579728440454716,ZNF257,-0.08313224,-0.10583209,0.9157258907477654,CTB-129O4.1,0.6614191,0.49543712,0.6203784070402306,RP11-217B1.2,0.5143533,0.52853364,0.5972374086269094,CRAMP1,-0.91880864,-1.1785142,0.238840361134914,ALKBH2,-0.7682145,-1.6509569,0.09908279595855586,DOCK6,0.8488747,1.9391582,0.052903096515459144,LINC01024,2.0481668,1.1264502,0.26052823924320945,ITPK1,0.3228619,0.63888705,0.5232315906275299,TMEM161B,-0.09000689,-0.24504246,0.8065301223327836,PLEKHG6,0.5521685,0.37173057,0.7102985464447044,ZNF521,1.2255051,1.1002358,0.2720330425917724,TRA2A,-0.26972172,-0.9780482,0.3289473338476244,RP11-109G23.3,1.0751324,0.6991574,0.4852997705593917,AC010894.3,-1.5556251,-1.6165855,0.10684199731303372,C12orf49,0.7135092,0.73180425,0.4659119691238788,HNRNPR,-0.312316,-0.5783827,0.5650077068540155,ADAMTS15,-18.290401,-1.5653219,0.1175372570602604
6196,SPTLC1,-0.016498806,-0.052720398,0.9579583236982693,GNB5,-0.023467457,-0.10645831,0.915229319936164,RAB40AL,0.7438777,0.49533036,0.6204589300396193,DNMT3A,0.18413588,0.52733225,0.5980661410920761,PDE12,-0.42452183,-1.1791255,0.23860541900366763,RP11-327J17.9,-18.89893,-1.6512636,0.09871663540979404,LTV1,0.8328278,1.9389856,0.05292624821830152,CDK20,1.1246647,1.1252853,0.260987413279649,TAF6,0.30025703,0.63880706,0.523279694912863,RP11-285F7.2,-0.32273954,-0.2455742,0.8061334585456914,SIRPA,0.28780267,0.3717202,0.7103080534688665,FAM57A,1.2802094,1.09933,0.2723967139004163,CCDC191,-1.0180396,-0.98120093,0.3273086723343199,PTK7,1.1053963,0.69895333,0.4854336401075491,RP1-122P22.4,-16.994442,-1.61693,0.10592347036435644,OGFRL1,0.6725615,0.73139447,0.46617132104994097,NAA35,-0.6720503,-0.5793745,0.5643212190781202,RP11-820I16.1,-17.179,-1.565642,0.11746226200897053
6197,MRPL39,-0.013520812,-0.052849054,0.9578559062377405,AC007228.9,-0.07327917,-0.10702829,0.914776607864536,CRYBB2,0.531657,0.4952549,0.6205049528100787,DLEC1,1.1088653,0.5267108,0.5985121632001381,RP11-533E19.7,-1.2011234,-1.1795527,0.2383923858708622,COLQ,-1.4781327,-1.6513005,0.09896855653240684,CNFN,1.2869651,1.9389373,0.05292451744914795,BRPF1,0.7688575,1.1245514,0.26129952776131754,ZNF426,0.40949577,0.6387618,0.5233187498150745,PLPP5,-0.06669944,-0.24598505,0.8058068507653149,GZF1,0.32156882,0.37155542,0.7104319424230275,CSPP1,0.5732008,1.0991967,0.2724741799209452,CTC-444N24.8,-1.0167828,-0.9812584,0.32728248822524036,CENPB,0.5413872,0.69893223,0.4854419292511324,AC009065.4,-18.937115,-1.6170976,0.10588730504025577,RALY-AS1,1.0574757,0.73101723,0.4664039908215948,ZCRB1,-0.32802904,-0.57944155,0.5642911921332154,RP11-439E19.9,-18.368788,-1.5662149,0.11732812067769278
6198,CREBZF,-0.009897434,-0.05363984,0.9572256765299619,RP11-466F5.8,-0.16878083,-0.10713113,0.9146929565230683,ALYREF,0.2294571,0.49454445,0.6210089079337271,LINC01426,0.59152526,0.52636003,0.5987479629926441,TTC39C,-0.32914367,-1.1795931,0.23842439961111228,CLDN19,-18.855917,-1.651396,0.09868959851709452,TCTEX1D1,2.5898802,1.9377366,0.05310059168527938,PUS1,0.67382336,1.1218578,0.26243451365329495,BDKRB1,1.4856507,0.63834023,0.5236009164818832,HAGHL,-0.24308555,-0.24620883,0.8056397748527373,PSTPIP2,0.23134638,0.37141648,0.710528193860551,RP4-657D16.3,2.8413126,1.0990949,0.2725494542754881,NBEAL2,-1.0083548,-0.9816027,0.3271694247306984,TAB1,1.0372146,0.6988655,0.4854982159073301,RP5-965G21.4,-19.329498,-1.6171653,0.10587267171102396,CTC-260E6.6,1.9086928,0.7309112,0.4664844668506081,TXNL1,-0.35971147,-0.57954395,0.5642287442613307,RP1-265C24.8,-17.50749,-1.5671271,0.11711479655610148
6199,ZNF606,-0.030937385,-0.05418747,0.9567892646563727,MFSD14B,-0.031941704,-0.10749361,0.9144083595129177,CTD-2571L23.8,1.0065033,0.49359882,0.6216828112902203,EEF1E1,0.11077118,0.5261882,0.5988599613914838,PRAMEF9,-18.716644,-1.1810122,0.23762668753900199,RP1-18D14.7,-19.472769,-1.6514748,0.09867351973596446,DNAJB12,0.53437966,1.9376472,0.05306613470692871,MUC15,1.6499555,1.1215545,0.2625881293636065,NTM,1.4823359,0.6382737,0.5236458456843935,KIAA0100,-0.13834395,-0.24770544,0.8044771067494075,MDC1,0.2863226,0.37100258,0.7108414646780562,P2RX4,0.5218371,1.0990052,0.2725537388662541,DDB1,-0.4698463,-0.9817136,0.32715041977632076,GEMIN4,1.744017,0.6986833,0.4856172754386156,GPR31,-18.212746,-1.6171802,0.105869475970903,RELA,0.4576436,0.7307731,0.4665430824013802,PSMD11,-0.41378525,-0.58069783,0.563457379449639,STARD6,-19.097248,-1.5673325,0.11706680272502283
6200,RP13-753N3.1,-0.06505137,-0.054321226,0.9566831106054677,EMC3,-0.0152715985,-0.107566416,0.914350384591577,ZNF213-AS1,0.31058976,0.4933948,0.621819337559629,RP11-552D4.1,1.1888652,0.52617925,0.5988612848175648,TRPM5,-18.070316,-1.1818708,0.23728574628699764,REG1B,-19.535168,-1.651506,0.09866716911382643,FAM208B,0.6994892,1.9375916,0.053085289846679144,GDPGP1,0.8802194,1.1214795,0.2625992967966828,CADPS,1.5303041,0.63825744,0.5236307939982224,RNF214,-0.15527919,-0.24780102,0.8044091070796573,NR2F1,0.22845052,0.37056306,0.7111656490980873,CCDC14,0.38041306,1.0987536,0.27266213337321593,TMEM214,-0.605475,-0.9817994,0.3270862970205186,RP11-120K19.4,1.7479429,0.69790566,0.4860891428246609,ASZ1,-18.909084,-1.6172302,0.10585868480535453,GRB2,0.35982972,0.7305763,0.4666629391380851,FMO5,-0.6812657,-0.58073306,0.5634347300489877,KLRC4-KLRK1,-18.862421,-1.5676432,0.1169942456655626
